"published_date","published_platform","rating","type","helpful_votes","title","text"
"2016-06-30T07:22:04-04:00","Mobile","5","review","0","Oxana was great! If you like to hear about Harvard atmosphere- this tour is the place.","Oxana was great! If you like to hear about Harvard atmosphere- this tour is the place. Worth 10$. The tour is leaving every 30 minutes from Harvard square."
"2016-06-28T08:23:14-04:00","Mobile","4","review","0","Interesting & Informative","Good tour for $10. Melissa was out tour guide and she was knowledgeable, friendly and enthusiastic. Only downside they show you the building me but you can't go in"
"2016-06-27T18:17:42-04:00","Mobile","5","review","0","Beautiful canpus","I am attending an institute sponsored by Harvard Graduate School of Education. We took a tour of the beautiful campus. As you walk around campus, excellence is in the air. "
"2016-06-27T16:46:12-04:00","Desktop","4","review","0","Great tour by current student .....","We tried to find the Harvard Information Centre to book a free tour by existing student but we could not find it instead we tagged along with a tour already proceeding.  Had a great time, guide was friendly, funny and informative.  We learned a lot, we recommend a tour.  Buildings and history fantastic."
"2016-06-27T13:59:14-04:00","Mobile","4","review","0","Fun way to see the campus","We took the tour last week and really enjoyed it.  The tour only lasted about an hour so you don't see a lot of the campus.  However, it was fun to hear the stories and get a little history lesson.  The tour only costs $10 per person and we felt it was worth it."
"2016-06-27T09:00:09-04:00","Mobile","5","review","1","Campus Tour a Must","We took the free one-hour tour led by a Harvard student, and it was outstanding. He had a great personality and told some great stories about the university, some real and some folklore. It was a nice way to see the campus, and the best part about it was the price! It even came with a 15% off coupon at the Harvard store, so we got a nice t-shirt to take home."
"2016-06-27T03:15:34-04:00","Desktop","5","review","0","Inspiring visit to world's most prestigious university","My 11 year-old did a report for school on FDR.  In her research, she learned that he attended Harvard and has been obsessed with the prospect of visiting this university ever since.  We took a ""tour"" offered by a free app available for our Iphone and even got to eavesdrop on a tour being offered by a Harvard student.  She told us the story of the library's benefactor, a grieving mother who lost her son on the Titanic.  We hung out in Harvard Yard and strolled through Harvard Square.  All in all, a great visit."
"2016-06-26T20:30:20-04:00","Mobile","5","review","0","No stuffed shirts here!","We were delighted with our Hahvahd tour.   The junior student guide was well trained, informative, and delightful.  And, she is clearly smart and committed to doing great things in life.  

Overview of the history of Harvard, its buildings, and culture.   As I hoped, our 15 yo grandson got a glimpse of what could be in his future.    The discussion of how the university supports its students and conducts campus life was very enlightening.  

We were impressed by the number of student run enterprises on campus; not only giving pay to students but work experience and a lot of business management experience as well.    

We got this tour as an add on to the duck boat tour, but I strongly recommend it even if you have to buy a separate ticket.    

Tour guides are students, we were prepared to make a meaningful tip for at the end of the tour.   That is an important thing for all of us to do.  
"
"2016-06-24T17:52:38-04:00","Mobile","5","review","0","Work visit","What a great place to visit let alone go to school.  Plenty to see and do.  Lots of history.  Very open minded campus.  Obtw, it is an open campus so anyone and visit."
"2016-06-24T05:16:08-04:00","Desktop","4","review","0","Beautiful Anytime of Year","Of course you should visit Harvard University. It's the country's oldest--in fact it's older than its country--and one of the most famous and prestigious universities in the world. It also happens to be gorgeous. A stroll through Harvard Yard is lovely in every season, though I do recommend summer or fall, and fall more than summer. It's also a good idea to take the tour. As a local, I generally just eat and drink at Harvard Square and use the spot in transit to and from various places. I've never taken the tour, but many of my ESL students have and have loved it. Harvard and Cambridge are essential parts of a trip to Boston though, so don't think about skipping them. You'd be missing out."
"2016-06-23T17:11:23-04:00","Desktop","4","review","0","Great campus","Harvard University has a beautiful campus. It was very clean. The students and faculty all seemed very friendly. Overall, it is a great school!"
"2016-06-23T14:21:36-04:00","Desktop","5","review","1","University tour by a student","Travelled to Harvard via subway from downtown Boston.  Very quick and easy.
It is free to walk around the university
Tour cost $10 each, tickets from newsstand near to subway exit.  Your guide is a Harvard student.  This is a far better way of understanding Harvard than just looking at some old buildings.
Tour last just over an hour.
Our guide was Jake.  An expert at walking backwards.
We had a fantastic time.
Jake was knowledgable, friendly and interactive with our group of approx 10 people.
We learnt a lot about the university, and it's history, without even realising we were being taught.
We had a laugh, enjoyed every minute, Jake made it fun.
The time went so quickly.
I will unreservedly recommend this tour to anyone."
